Item Code,Brand,Category Name,Sub Category Name,UPCItem,UPCCase,Item Description,Size,Store Pack,ADV_Brand,ADV_Category,ADV_SubCategory,ADV_ItemDescrip,ADV_ItemUPC,ADV_CaseUPC10,ADV_Size,ADV_StorePack,RptLvlFilter
372599,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000444,5210000444,CINNAMON SUGAR,3.62 Z,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,CINNAMON SUGAR,5210000444,5210000444,3.62 Z,6,INCLUDE
372607,ALWAYS SAVE,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,7003833570,7003833570,MINCED ONION,7 OZ,12,ALWAYS SAVE,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,7003833570,7003833570,7 OZ,12,INCLUDE
372615,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000233,5210000233,GROUND CLOVES,.9 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,GROUND CLOVES,null,5210000233,.9 OZ,6,INCLUDE
372623,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000234,5210000234,WHOLE CLOVES,.62 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,WHOLE CLOVES,5210000234,5210000234,.62 OZ,6,INCLUDE
372631,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000236,5210000236,CREAM OF TARTAR,1.5 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,CREAM OF TARTAR,null,5210000236,1.5 OZ,6,INCLUDE
372664,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000241,5210000241,WHOLE CUMMIN SEEDS,.95OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,WHOLE CUMMIN SEEDS,5210000241,5210000241,.95OZ,6,INCLUDE
372672,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000247,5210000247,CURRY POWDER,1 OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,CURRY POWDER,null,5210000247,1 OZ,6,INCLUDE
372680,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000218,5210000218,CELERY SEED,.95 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,CELERY SEED,5210000218,5210000218,.95 OZ,null,INCLUDE
372698,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000211,5210000211,CHILI POWDER,1.14OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,CHILI POWDER,null,5210000211,1.14OZ,6,INCLUDE
372699,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000638,5210000638,CHIPOTLE CHILI PEPPER,.9 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,CHIPOTLE CHILI PEPPER,5210000638,5210000638,.9 OZ,6,INCLUDE
372714,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000248,5210000248,DILL SEED,.85OZ,6,null,"SALT, SEASONINGS, SPICES",null,null,5210000248,5210000248,.85OZ,null,INCLUDE
372722,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000326,5210000326,DILL WEED,.30 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,DILL WEED,5210000326,5210000326,.30 OZ,6,INCLUDE
372755,ALWAYS SAVE,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,7003833600,7003833600,GARLIC POWDER,11 OZ,12,ALWAYS SAVE,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,7003833600,7003833600,11 OZ,null,INCLUDE
372789,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000346,5210000346,MARJORAM LEAVES,.2 OZ,6,MCCORMICK,null,null,MARJORAM LEAVES,5210000346,5210000346,.2 OZ,null,INCLUDE
372805,MCCORMICK,"SALT, SEASONINGS, SPICES",PEPPER,5210000676,5210000676,CRUSHED RED PEPPER,1.5OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",PEPPER,null,5210000676,5210000676,null,6,INCLUDE
372854,MCCORMICK,"SALT, SEASONINGS, SPICES",PEPPER,5210007143,5210007143,CALIFORNIA STYLE GARLIC PEPPER,2.75OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",PEPPER,CALIFORNIA STYLE GARLIC PEPPER,5210007143,5210007143,null,12,INCLUDE
372862,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000253,5210000253,GROUND MUSTARD,.85 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GROUND MUSTARD,5210000253,5210000253,.85 OZ,null,INCLUDE
372870,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000254,5210000254,WHOLE MUSTARD SEEDS,1.4 OZ,6,MCCORMICK,null,SPICES & SEASONINGS,WHOLE MUSTARD SEEDS,5210000254,null,1.4 OZ,6,INCLUDE
372888,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000256,5210000256,GROUND NUTMEG,1.1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GROUND NUTMEG,5210000256,null,1.1 OZ,6,INCLUDE
372904,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000356,5210000356,GROUND OREGANO,.75 OZ,6,MCCORMICK,null,SPICES & SEASONINGS,GROUND OREGANO,5210000356,null,.75 OZ,6,INCLUDE
372912,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000716,5210000716,WHOLE OREGANO,.75 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,WHOLE OREGANO,5210000716,5210000716,.75 OZ,6,INCLUDE
372939,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000625,5210000625,SMOKED PAPRIKA,.9 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,SMOKED PAPRIKA,5210000625,5210000625,.9 OZ,6,INCLUDE
372946,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000738,5210000738,PARSLEY FLAKES,.25 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PARSLEY FLAKES,5210000738,5210000738,.25 OZ,6,INCLUDE
372961,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000502,5210000502,PICKLING SPICE,1.5 OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PICKLING SPICE,5210000502,5210000502,null,null,INCLUDE
372979,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000258,5210000258,POPPY SEED,1.25OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,5210000258,5210000258,1.25OZ,null,INCLUDE
372995,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000263,5210000263,POULTRY SEASONING,.65 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,POULTRY SEASONING,5210000263,5210000263,.65 OZ,null,INCLUDE
373043,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000264,5210000264,PUMPKIN PIE SPICE,1.12OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PUMPKIN PIE SPICE,5210000264,5210000264,1.12OZ,6,INCLUDE
373092,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000376,5210000376,ROSEMARY LEAVES,.35 OZ,6,MCCORMICK,null,null,null,5210000376,5210000376,.35 OZ,6,INCLUDE
373142,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000259,5210000259,SESAME SEEDS,1 OZ,6,null,null,SPICES & SEASONINGS,SESAME SEEDS,null,null,1 OZ,6,INCLUDE
373159,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000418,5210000418,TARRAGON LEAVES,.2 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,TARRAGON LEAVES,5210000418,5210000418,.2 OZ,6,INCLUDE
373167,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000386,5210000386,GROUND SAGE,.60 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GROUND SAGE,5210000386,5210000386,.60 OZ,6,INCLUDE
373175,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000424,5210000424,GROUND THYME,.7 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,GROUND THYME,5210000424,5210000424,null,6,INCLUDE
373183,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000884,5210000884,RUBBED SAGE,.50 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,RUBBED SAGE,5210000884,null,null,6,INCLUDE
373209,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000426,5210000426,THYME LEAVES,.37 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,THYME LEAVES,null,5210000426,.37 OZ,6,INCLUDE
373214,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003214,5210003214,GRILL MATES BRAZILIAN STEAKHOUSE MARINADE,1.06 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,GRILL MATES BRAZILIAN STEAKHOUSE MARINADE,5210003214,null,null,12,INCLUDE
373216,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003215,5210003215,GRILL MATES SMOKY APPLEWOOD MARINADE,1 OZ,12,null,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,GRILL MATES SMOKY APPLEWOOD MARINADE,5210003215,null,null,null,INCLUDE
373217,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000261,5210000261,GROUND TUMERIC,.95 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,5210000261,5210000261,null,6,INCLUDE
373249,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210003249,5210003249,GRILL MATES SMOKY MONTREAL STEAK SEASONING,3.4 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,GRILL MATES SMOKY MONTREAL STEAK SEASONING,5210003249,5210003249,null,6,INCLUDE
373266,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000512,5210000512,PERFECT PINCH STEAK SEASONING,3.87 Z,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH STEAK SEASONING,null,5210000512,3.87 Z,6,INCLUDE
373282,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,5210000508,5210000508,CELERY SALT,4 OZ,6,MCCORMICK,null,SALT,CELERY SALT,5210000508,5210000508,4 OZ,null,INCLUDE
373290,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000245,5210000245,GRILL MATES MONTREAL STEAK SEASONING,3.4 OZ,6,MCCORMICK,null,SPICES & SEASONINGS,GRILL MATES MONTREAL STEAK SEASONING,5210000245,5210000245,3.4 OZ,6,INCLUDE
373308,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210035224,5210035224,LESS SODIUM MONTREAL CHICKEN SEASONING,2.87OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,LESS SODIUM MONTREAL CHICKEN SEASONING,5210035224,5210035224,2.87OZ,6,INCLUDE
373332,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000246,5210000246,GRILL MATE MONTREAL CHICKEN SSN,2.75OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,null,5210000246,2.75OZ,6,INCLUDE
373399,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000150,5210000150,GRILL MATE SPICY MONTREAL STEAK,3.12 Z,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,GRILL MATE SPICY MONTREAL STEAK,5210000150,null,3.12 Z,6,INCLUDE
373407,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000448,5210000448,GROUND PAPRIKA,2.12 Z,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,5210000448,5210000448,2.12 Z,6,INCLUDE
373472,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000534,5210000534,PERFECT PINCH ITALIAN SEASONING,.75OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH ITALIAN SEASONING,5210000534,null,.75OZ,6,INCLUDE
373491,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003491,5210003491,REGULAR TACO SEASONING MIX,1 OZ,24,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,REGULAR TACO SEASONING MIX,5210003491,5210003491,1 OZ,null,INCLUDE
373493,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003493,5210003493,MILD TACO SEASONING MIX,1 OZ,24,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,MILD TACO SEASONING MIX,5210003493,5210003493,1 OZ,24,INCLUDE
373494,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003494,5210003494,LESS SODIUM TACO SEASONING MIX,1 OZ,12,null,null,DRY SEASONING MIX,LESS SODIUM TACO SEASONING MIX,5210003494,5210003494,1 OZ,12,INCLUDE
373495,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003495,5210003495,LESS SODIUM MILD TACO SEASONING MIX,1 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,LESS SODIUM MILD TACO SEASONING MIX,5210003495,5210003495,1 OZ,12,INCLUDE
373496,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210003496,5210003496,HOT TACO SEASONING MIX,1 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,HOT TACO SEASONING MIX,5210003496,null,1 OZ,null,INCLUDE
373506,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000546,5210000546,PERFECT PINCH LEMON & PEPPER SEASN,3.5 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH LEMON & PEPPER SEASN,null,5210000546,3.5 OZ,6,INCLUDE
373522,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000553,5210000553,PERFECT PINCH SALAD SUPREME,2.62OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH SALAD SUPREME,5210000553,5210000553,2.62OZ,null,INCLUDE
373563,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210069313,5210069313,GRILL MATE LESS SODIUM MONTREAL STEAK SEASONING,3.18OZ,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GRILL MATE LESS SODIUM MONTREAL STEAK SEASONING,5210069313,5210069313,3.18OZ,null,INCLUDE
373564,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210004843,5210004843,GRILL MATES TEXAS BBQ RICH N SMOKY,2.5 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,null,null,5210004843,2.5 OZ,null,INCLUDE
373621,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000626,5210000626,GARLIC POWDER,3.12OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GARLIC POWDER,5210000626,null,null,6,INCLUDE
373639,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000596,5210000596,MINCED GARLIC,3 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,MINCED GARLIC,5210000596,5210000596,3 OZ,null,INCLUDE
373647,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,5210000593,5210000593,GARLIC SALT,5.25OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,GARLIC SALT,5210000593,null,5.25OZ,6,INCLUDE
373688,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000646,5210000646,MINCED ONIONS,2 OZ,6,MCCORMICK,null,SPICES & SEASONINGS,MINCED ONIONS,null,5210000646,2 OZ,6,INCLUDE
373787,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000647,5210000647,ONION POWDER,2.62OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,ONION POWDER,5210000647,null,2.62OZ,6,INCLUDE
373829,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,5210000656,5210000656,ONION SALT,5.12OZ,6,null,"SALT, SEASONINGS, SPICES",SALT,ONION SALT,5210000656,null,5.12OZ,null,INCLUDE
373928,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,5210015520,5210015520,MILD CHILI SEASONING,1.25OZ,24,MCCORMICK,"SALT, SEASONINGS, SPICES",DRY SEASONING MIX,null,5210015520,5210015520,1.25OZ,null,INCLUDE
373951,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000722,5210000722,PERFECT PINCH GARLIC PEPPER BLEND,2.5 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH GARLIC PEPPER BLEND,5210000722,5210000722,2.5 OZ,6,INCLUDE
374009,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210058187,5210054743,BLACK FOOD COLOR,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,BLACK FOOD COLOR,5210058187,5210054743,1 OZ,null,INCLUDE
374017,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007086,5210054724,PURE VANILLA EXTRACT,1 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,PURE VANILLA EXTRACT,null,5210054724,1 OZ,null,INCLUDE
374041,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210000491,5210000491,PERFECT PINCH CAJUN SEASONING,3.18 Z,6,null,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,PERFECT PINCH CAJUN SEASONING,5210000491,null,3.18 Z,6,INCLUDE
374058,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007103,5210054734,PURE VANILLA EXTRACT,2 OZ,12,MCCORMICK,null,EXTRACTS,PURE VANILLA EXTRACT,null,null,2 OZ,null,INCLUDE
374059,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210002335,5210002335,EXTRA RICH PURE VANILLA,2 OZ,12,null,"SALT, SEASONINGS, SPICES",EXTRACTS,EXTRA RICH PURE VANILLA,5210002335,5210002335,null,12,INCLUDE
374116,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007106,5210054736,PURE VANILLA EXTRACT,4 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,PURE VANILLA EXTRACT,5210007106,5210054736,4 OZ,6,INCLUDE
374256,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007102,5210054733,IMITATION VANILLA EXTRACT,2 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,IMITATION VANILLA EXTRACT,5210007102,5210054733,null,6,INCLUDE
374272,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007104,5210054735,IMITATION VANILLA EXTRACT,4 OZ,6,MCCORMICK,null,EXTRACTS,IMITATION VANILLA EXTRACT,5210007104,null,4 OZ,6,INCLUDE
374280,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007099,5210054731,CLEAR IMITATION VANILLA EXTRACT,2 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,null,5210007099,5210054731,2 OZ,6,INCLUDE
374306,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007064,5210054711,IMITATION ALMOND EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,IMITATION ALMOND EXTRACT,5210007064,null,1 OZ,6,INCLUDE
374314,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007071,5210054714,IMITATION BUTTER EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,IMITATION BUTTER EXTRACT,5210007071,5210054714,1 OZ,6,INCLUDE
374322,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007073,5210054716,COCONUT EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,COCONUT EXTRACT,5210007073,5210054716,1 OZ,6,INCLUDE
374355,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210007108,5210007108,CHILI POWDER,4.5 OZ,12,MCCORMICK,null,SPICES & SEASONINGS,CHILI POWDER,null,null,null,12,INCLUDE
374371,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007076,5210054718,MAPLE EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,MAPLE EXTRACT,5210007076,5210054718,1 OZ,null,INCLUDE
374397,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007078,5210054720,ORANGE EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,ORANGE EXTRACT,5210007078,null,1 OZ,null,INCLUDE
374398,CRESENT,"SALT, SEASONINGS, SPICES",EXTRACTS,5210050102,5210010003,MAPLEINE IMITATION EXTRACT,2 OZ,6,CRESENT,"SALT, SEASONINGS, SPICES",EXTRACTS,MAPLEINE IMITATION EXTRACT,null,5210010003,null,null,INCLUDE
374405,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007077,5210054719,MINT EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",null,MINT EXTRACT,5210007077,5210054719,1 OZ,6,INCLUDE
374413,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007079,5210054721,PEPPERMINT EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,PEPPERMINT EXTRACT,5210007079,5210054721,1 OZ,6,INCLUDE
374421,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007082,5210054722,IMITATION RUM EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,IMITATION RUM EXTRACT,5210007082,5210054722,1 OZ,6,INCLUDE
374447,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210007109,5210007109,GROUND CINNAMON,4.12OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GROUND CINNAMON,5210007109,5210007109,4.12OZ,null,INCLUDE
374454,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210007114,5210007114,PARSLEY FLAKES,.5 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",null,PARSLEY FLAKES,null,5210007114,null,12,INCLUDE
374470,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210007118,5210007118,GARLIC POWDER,5.37 Z,12,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,GARLIC POWDER,5210007118,5210007118,5.37 Z,12,INCLUDE
374486,ZATARAINS,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,7142914486,7142901327,CRAB SHRIMP BOIL LIQUID,4 OZ,6,null,null,SPICES & SEASONINGS,CRAB SHRIMP BOIL LIQUID,7142914486,7142901327,4 OZ,6,INCLUDE
374488,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,5210007117,5210007117,GARLIC SALT,9.5 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",SALT,GARLIC SALT,5210007117,5210007117,null,null,INCLUDE
374496,MCCORMICK,"SALT, SEASONINGS, SPICES",SPICES & SEASONINGS,5210007119,5210007119,CHOPPED ONIONS,3 OZ,12,MCCORMICK,null,null,CHOPPED ONIONS,null,5210007119,3 OZ,12,INCLUDE
374587,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007091,5210054726,RED FOOD COLOR,1 OZ,6,null,"SALT, SEASONINGS, SPICES",null,RED FOOD COLOR,5210007091,5210054726,1 OZ,null,INCLUDE
374595,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007088,5210054725,GREEN FOOD COLOR,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,GREEN FOOD COLOR,5210007088,5210054725,1 OZ,6,INCLUDE
374603,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007092,5210054727,YELLOW FOOD COLOR,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,YELLOW FOOD COLOR,5210007092,5210054727,1 OZ,null,INCLUDE
374611,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007107,5210007107,ASSORTED FOOD COLOR KIT,1 OZ,12,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,null,5210007107,5210007107,1 OZ,12,INCLUDE
374652,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007066,5210054712,ANISE EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,ANISE EXTRACT,null,5210054712,1 OZ,6,INCLUDE
374678,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,5210007067,5210054713,BANANA EXTRACT,1 OZ,6,MCCORMICK,"SALT, SEASONINGS, SPICES",EXTRACTS,BANANA EXTRACT,5210007067,null,1 OZ,null,INCLUDE
374868,MCCORMICK,"SALT, SEASONINGS, SPICES",MSG & MEAT TENDERIZERS,5210006330,5210006330,UNSEASONED MEAT TENDERIZER,5.75 Z,12,MCCORMICK,"SALT, SEASONINGS, SPICES",MSG & MEAT TENDERIZERS,UNSEASONED MEAT TENDERIZER,5210006330,5210006330,5.75 Z,12,INCLUDE
374876,MCCORMICK,"SALT, SEASONINGS, SPICES",MSG & MEAT TENDERIZERS,5210006340,5210006340,SEANSONED MEAT TENDERIZER,5.5 Z,12,MCCORMICK,"SALT, SEASONINGS, SPICES",MSG & MEAT TENDERIZERS,SEANSONED MEAT TENDERIZER,5210006340,null,5.5 Z,12,INCLUDE
375758,ZATARAINS,"SALT, SEASONINGS, SPICES",SPECIALTY FOODS-SPICES,7142910413,7142901035,GUMBO FILE,1.25 OZ,12,ZATARAINS,"SALT, SEASONINGS, SPICES",SPECIALTY FOODS-SPICES,null,7142910413,null,1.25 OZ,12,INCLUDE
